,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14,beta15,beta16,beta17,beta18,beta19,beta20,beta21,beta22,beta23,beta24,beta25,beta26,beta27,beta28,beta29,beta30,beta31,beta32,beta33,beta34,beta35,beta36,beta37,beta38,beta39,beta40,beta41,beta42,beta43,beta44,beta45,beta46,beta47,beta48,beta49,beta50,K,cross_val,train_error,validation_error
47,0.02018827149505047,0.0,0.0,0.0,0.2082264835780176,0.0,0.3932025595655568,0.15426160502207698,0.2620011493354792,-2.372580383858766,0.0,0.0,-0.28140684137755734,0.0,0.0,-0.2437934545788455,0.0,0.0,0.0,0.0,0.0,0.0,-0.3220169010472684,-1.4146683103735902,0.9584101259511456,0.0,-1.5427900456798207,0.35465455548717834,0.0,0.0,0.41125177450667905,0.0,0.0,0.0,0.9225979701935589,-0.45209036998027297,0.36633732443357003,0.0,0.0,-0.532905859887035,0.0,0.0,0.33304534169313554,0.0,0.3393351020082134,1.701943036018542,-0.19505858881764626,1.1157906194147227,-0.22544804755119024,-0.15196565197654838,-0.16980829060371327,25,7,2.172142179839013,2.7625001497952155
48,0.01925877690559292,0.0,0.0,0.0,0.24167721696103414,0.0,0.0,0.3104395302043693,0.0,-2.667273898035625,0.22436045570867638,-0.24009427812449388,0.0,0.23765701263301933,0.0,-0.5376772947041731,0.0,0.0,0.0,-0.18854816593760576,0.2412981257861814,0.0,-0.32418933214694057,-1.3401167126544882,0.7833728432154407,0.0,-1.5349673030379005,0.0,0.0,0.0,0.43217214680755656,-0.23872365097413875,0.22853093587945641,0.0,0.8738840802206101,-0.5558483804782922,0.27535598851852033,0.0,0.0,-0.5312493803399171,0.22299711976039707,0.0,0.0,0.0,0.2840924017725723,1.785654396208885,0.0,1.1320882333968207,-0.390606915856915,0.0,0.0,25,8,2.0580690464618723,3.690492836677265
49,0.019245494132953563,0.0,0.0,0.2773444216112319,0.0,-0.15378144997217302,0.0,0.0,0.0,-2.4025913166198403,-0.2170992947398604,0.0,-0.23601143262833538,0.0,0.0,-0.3657826813747178,0.0,-0.23029037383564863,0.0,-0.18718786768464032,0.0,-0.3034250015879042,0.0,-1.4525801893249624,0.863479887480523,0.0,-1.468042377724828,0.0,0.0,0.0,0.6190847321818238,0.0,0.0,-0.27491375809995783,0.6863759838175482,-0.325999820598865,0.08967093860406328,0.0,0.0,-0.36377068009638147,0.0,0.0,0.22722477644823824,0.2354935160902362,0.3805740004603,1.7285021917911723,-0.2606056501956491,0.8848892864446609,-0.39567498224759107,0.0,0.0,25,9,1.893190619689463,6.23002989654784
50,0.020141154837745926,-0.26568776897070945,0.0,0.0,0.3394233615587607,-0.19189078683183763,0.0,0.23380997179761753,0.0,-2.6736705283541955,0.0,-0.4287433879680975,-0.16253189843141203,0.405563484808568,0.0,-0.5568729520017779,-0.18398038907835565,0.0,0.41644571877062425,0.0,0.42036741913359854,0.26105266206293926,-0.3052451793206637,-1.2456060570718206,0.7103843185808589,0.0,-1.4315677076089113,0.0,-0.4772546577260042,0.0,0.0,0.0,0.26563864414002053,0.0,0.8166736391552119,-0.35147254494574814,0.14141384471281973,0.0,0.0,-0.5464778763145336,0.0,-0.4423708525691985,0.0,-0.19193307801782836,0.28867468714874045,1.9145018155562632,0.0,1.295496015875541,0.0,0.3256003023703686,0.2541599188475931,30,0,2.203671536316894,2.306341526278391
51,0.01850901160934932,0.0,0.0,0.5110614736246498,0.41614255830221963,0.0,0.0,0.2711245538072211,0.0,-2.6713547019404964,0.0,-0.27148051064300466,-0.26901124181742814,0.1798951481464754,0.15698789761136406,-0.6886111986560647,0.0,-0.2361389281200983,0.3365113453547879,0.0,0.6263419416818681,0.4215112849993572,0.0,-1.4724036965107745,1.1382974684650207,0.0,-1.1212903075111589,0.0,-0.40517231830359324,0.21405706032171284,0.0,-0.4453042763689417,0.3593787727236243,0.0,1.2026642360091864,-0.35617759944982996,0.14375148524047926,0.0,0.0,-0.6612101703298522,0.0,-0.41374346032184317,0.0,-0.32993265882840994,0.21511578384426877,1.932648908014799,0.0,0.8374631600936211,0.0,0.2650329900894283,0.0,30,1,2.080750421036169,3.127407216968473
52,0.019455514049730258,0.0,0.0,0.0,0.0,-0.09169716663246012,0.0,0.2893073993678515,0.0,-2.4553890385010617,0.0,-0.17936457489583826,-0.1209219754884845,0.15680415091599684,0.11059209189511318,-0.5066904965433199,-0.11405614427053017,0.0,0.0,-0.12724603799435094,0.19294085445937167,-0.2391925189743008,-0.36175607492822665,-1.2147044287411226,0.7305345431487289,-0.1011901430295181,-1.6404922444423262,0.0,0.0,0.0,0.4438189201163151,-0.2589844981235288,0.0,0.0,0.679405367696378,-0.3788846353120888,0.20833760876834487,0.0,0.0,-0.601265442145088,0.20988814341617726,0.0,0.21273376423167858,0.0,0.41099218385621916,1.572639541052493,-0.22511912418538577,1.0691497023407759,-0.4271656567224199,0.0,0.0,30,2,2.0409048950911326,3.6275223672201595
53,0.01830927935184845,0.0,-0.17157951952085207,-0.12088791684128358,0.1331944874251215,-0.20061560108492846,0.0,0.21127996992121748,0.0,-2.5455260995213895,-0.1757362568038034,-0.4893093605793079,0.0,0.0,0.0,-0.7142967241719224,-0.12418855882836244,-0.19590317016275757,0.0,-0.2227198441847422,0.0,0.0,-0.17631533365058497,-1.463386284953286,0.7992115033228717,0.0,-1.3201442153367202,0.3232039351240106,0.0,0.0,0.5176952683921425,0.0,0.0,0.0,0.676753376181241,-0.5648418685882223,0.4632511218337643,0.0,0.2589012685279633,-0.2785533768561791,0.1946677522780455,0.26373745636127066,0.0,0.17076656641165186,0.4991095136599495,1.832366335320273,0.0,1.1567530187582866,-0.5144096364338746,0.0,0.0,30,3,2.020115445800386,3.841418023831529
54,0.018656394190881293,0.0,0.0,0.0,0.22514411285952765,0.0,0.1289231171478947,0.12260490258318264,0.16288409514017568,-2.307122597048574,0.0,-0.19361587914180045,0.0,0.0,0.15216251897140404,-0.3005147772860376,-0.16742044410338208,-0.1624356127930609,0.20127696241904497,0.0,0.23766844541360377,0.0,-0.38673809758895994,-1.4324799579408078,0.9189120723472325,-0.3739632304707338,-1.5996230764816148,0.0,0.0,0.24187031875338993,0.18501367405183516,-0.28838733015752527,0.0,-0.12047387109202382,0.8105891953094498,-0.2967108153579782,0.2350576225639185,0.0,0.0,-0.5493306803379058,0.0,-0.3446649584918731,0.0,0.0,0.22297382791055678,1.5796384400700898,0.0,0.9212886003563114,-0.26065828161710297,0.0,0.0,30,4,1.9350278696443153,5.010109600161004
55,0.018304427852468916,0.0,0.0,0.0,0.18783443673807748,-0.11439020885071143,0.0,0.31458439528329213,0.20094693845109093,-2.632199418449095,0.0,-0.43831327651556784,-0.1761378300374128,0.0,0.0,-0.6003101538667408,0.0,-0.3086117238055962,0.23403606314649533,-0.37339804709855096,0.32188375695817123,0.2334763615371961,-0.21834569894425937,-1.345648109566885,0.8765309995124496,0.0,-1.3543678360111173,0.15819871159192933,0.0,0.0,0.21615208826069035,-0.2335632156267388,0.0,0.0,0.9648794942483335,-0.5967179254588572,0.39547605011101217,-0.26197774938283186,0.12489648620553137,-0.5279959791788281,0.0,0.0,0.0,0.0,0.39075860574144294,1.8159906423631713,0.0,1.1102107472263387,-0.17817854136995867,0.0,0.0,30,5,1.991952223852382,3.925657961786957
56,0.018269236188732232,0.0,0.0,0.178883536095252,0.20386793169614378,0.0,0.0,0.29559459797952486,0.19971201655852833,-2.6509468564949645,0.0,-0.25496392419305136,0.0,0.0,0.0,-0.6400101065756925,0.12542440668008575,-0.19309139033772113,0.0,-0.19183238749351234,0.11979327268408871,0.0,-0.20017652219646653,-1.3678752765203632,1.1057076042434686,0.0,-1.2925044803021704,0.22888492357979812,0.0,0.0,0.4895576932560327,-0.32752625483904674,0.0,0.0,1.0313636768206527,-0.5852047630755421,0.3777663926003582,0.0,0.2744232684632598,-0.3235577867752369,0.19582275542452868,0.10640224692297541,0.0,0.0,0.5943686510182987,1.854014958541406,-0.23838308812283876,0.8778880369675706,-0.3004492796065933,0.0,0.0,30,6,2.0385188668392624,4.093827191268613
57,0.019340201483038066,0.0,0.0,0.2791881861553123,0.41945574780296546,0.0,0.0,0.41804789028704037,0.13605267694515283,-2.6168752760680025,0.0,-0.383378060948726,-0.2327222291871809,0.0,0.0,-0.6135859775004728,0.0,0.0,0.3237652702947633,0.0,0.4278665878385149,0.4422987387366005,-0.2837666375428882,-1.3732600092589438,0.9988602018016403,0.0,-1.1227136946759064,0.22242220462136725,-0.2889966669350001,0.17258261878944225,0.0,-0.33401763264089646,0.3789346825644672,0.0,0.9941091785467858,-0.4785012658762339,0.2993446300242729,0.0,0.25137277192140306,-0.6242309762128636,0.0,-0.32398467895778693,0.0,-0.25607889305579,0.19694634200415095,1.8422423938549142,0.0,0.8569358970372256,0.0,0.0,0.0,30,7,2.134988618094782,2.8784214505751926
58,0.01920906592882659,0.0,0.0,0.0,0.2504593097589715,0.0,0.0,0.3254569284090127,0.0,-2.6996649781123057,0.14224002596867363,-0.3518323714649481,0.0,0.324615920953061,0.14645882326485213,-0.6218660447164884,0.0,0.0,0.0,-0.13086813873197697,0.32303008525427684,0.0,-0.28999357278008736,-1.3348315002868987,0.8235778899851154,0.0,-1.532978392325999,0.14097767115234228,-0.08418662572236865,0.0,0.32752363437940896,-0.20994481507659452,0.26674901204551393,0.0,0.9052116164529567,-0.5635492333886534,0.3128439822639098,0.0,0.1982997259818831,-0.48585259713122486,0.2587890894415704,0.0,0.0,0.0,0.29233995048839867,1.7868435869918078,0.0,1.173856581313008,-0.44487451927374233,0.16358968566947119,0.0,30,8,2.0332327142345537,3.6648253584474846
59,0.019317728527964522,-0.20736314044887846,0.0,0.0,0.0,-0.17502046043765637,0.0,0.0,0.11036795492491921,-2.3975529961796322,-0.3682027547550147,-0.3016777789797545,-0.18852704453836627,0.0,0.0,-0.5319832199345605,0.0,-0.33709764545573323,0.0,-0.20859530311425253,0.0,-0.3689103264562875,-0.24708089345699616,-1.330836012920408,0.760340255879272,0.0,-1.634098432686758,0.2572217275390001,0.0,-0.06906337230928496,0.6540364221854998,0.0,-0.1272175645463086,-0.21149597285978058,0.6355744853449223,-0.559598877376894,0.2679639068819713,0.0,0.23314563656529672,-0.2627132321354648,0.0,0.0,0.0,0.4979828066743293,0.4086759721590402,1.650914450110812,0.0,1.0919839152502446,-0.5593430081077199,0.0,0.0,30,9,1.8696399001352397,6.415149153037132
60,0.020009754720273543,-0.262580212579219,0.0,0.13890670726090573,0.35330665986284393,-0.15622242762064914,0.0,0.2874331640575325,0.0,-2.750258987526314,0.08674614069144027,-0.49296608393177904,-0.20225514944128176,0.35735700211467797,0.0,-0.643751793804927,-0.09862579834302833,-0.16848134347259544,0.43261877019838296,-0.11083674620480202,0.5403555894241269,0.30407095853905897,-0.27455457144873013,-1.1851872409915136,0.7918980832502304,0.0,-1.331946530968375,0.0,-0.46000515118827257,0.0,0.0,-0.21821370469572915,0.2819254775165414,0.0,0.9574327056921341,-0.44430758522087804,0.16834862339048207,0.0,0.0,-0.6394590532917046,0.0,-0.39876393696548407,0.0,-0.23408718978453302,0.34582572507456855,1.9294747181533392,0.0,1.2041774842158157,0.0,0.3082258077874804,0.2291146115906538,35,0,2.181894747453783,2.0206403763729934
61,0.01849072792092634,0.0,0.0,0.44681289168689226,0.3496338682635104,0.0,-0.22055887211096373,0.43903368982711105,0.0,-2.765475052264396,0.10900292622731729,-0.27093271429120735,-0.26783296045662647,0.289539830115264,0.28409829001578585,-0.748893500585319,0.0,0.0,0.4280972623467971,0.2352024731765048,0.7454060998834706,0.31748478582043127,-0.2190371972008838,-1.3650208626663003,1.0758391703247299,0.0,-1.2264073525621884,0.0,-0.37101023839681896,0.2926896710490221,0.0,-0.46396488181606105,0.5772006566176112,0.0,1.1538883373383713,-0.45677885070930746,0.17278848882230252,0.0,0.14547262145491335,-0.7426705560998371,0.30321831055112675,-0.5711404061730329,0.0,-0.36993165017629315,0.13634970102109148,1.8352210352017166,0.0,0.8361745326989857,0.0,0.43332232076969707,0.0,35,1,2.055308806040452,3.2115235708677266
62,0.01936873013252219,0.18956254179044735,0.0,0.19895054585298527,0.11298652803408683,0.0,0.0,0.44173791106425797,0.0,-2.554600776989662,0.0,-0.1349128673094509,-0.15675998750231152,0.0,0.1091003032997295,-0.5748990510960802,0.0,0.0,0.10968052649999177,-0.1515662986242531,0.2537024318777203,0.0,-0.2734145411129727,-1.2984899697463148,0.9853541308311903,0.0,-1.3962280948409644,0.1856584150164797,-0.09245706664100534,0.0,0.3815459233917344,-0.22640753949973427,0.13570491184668357,0.0,0.906909845995446,-0.42455460773657056,0.3000687622617665,-0.22497884140120417,0.12318297671775835,-0.6565069475233569,0.25372156402402996,0.0,0.3045253047888654,-0.14859518672339667,0.4437008334093185,1.6351642336349594,-0.226494254320016,0.9173696199156,-0.2940973709857927,0.0,0.0,35,2,2.0293652043716914,3.5194754558695855
63,0.018106829255786185,0.0,0.0,0.0,0.14148034145823837,-0.250236739847681,-0.22128084258732228,0.26146010111080714,0.0,-2.6376018288057175,-0.20196180211432496,-0.6154234757055513,-0.1240679120393592,0.0,0.0,-0.7753384206540355,-0.10346775997160718,-0.2929809925740858,0.0,-0.24541974633781782,0.268580335885473,0.0,-0.3059377251074221,-1.3519697844287053,0.6646823466433566,0.0,-1.346948479619281,0.28491739515820347,0.0,0.0,0.562297154333034,-0.18644262574255654,0.0,0.0,0.7714889609078228,-0.7354136206864729,0.5036827622924893,0.0,0.31947720288023906,-0.49676650831913044,0.13704094951192733,0.1954315716376837,-0.177035225153993,0.32215631606906703,0.4428761499335641,1.86478362874943,0.12067225233335106,1.083766076659301,-0.4781518664276129,0.0,-0.16062970446417654,35,3,2.0005083768390857,3.9819625206745233
64,0.018582855823851392,0.0,0.0,0.0,0.27585621221554646,0.0,0.0,0.2924475493599733,0.0,-2.3727217666872256,0.27967516758251637,0.0,-0.08055753274831069,0.5134467467189769,0.33507008801333266,-0.19528907161484813,-0.31509947742176797,0.3814465641311734,0.4116665392609573,0.4706040015752727,0.5997333332164096,0.0,-0.4153979118931151,-1.4123192570714336,0.8157834732745163,-0.16998666015086292,-1.6700196072213351,0.0,-0.1538574994043677,0.41499395121116045,0.0,-0.22271396259691045,0.3870275436473269,-0.16292735594725613,0.8208014189697719,-0.1623016690671568,0.14064155382237556,0.3440620419082665,0.0,-0.7243223918759133,0.3348775441413256,-0.6335780127423427,0.0,-0.12068538469415366,0.0,1.6320275603323757,0.0,1.0462827758682955,-0.18138633042766011,0.3670468718356394,0.0,35,4,1.9133557732212243,4.989722233130581
65,0.01852578504008832,-0.22193416955209408,0.0,0.0,0.31749039573454685,-0.10299826418976124,0.0,0.2540053537280775,0.16905094583045222,-2.6169527812972238,0.11596718766587508,-0.5384190054059689,-0.27327312301586104,0.2125342077821113,0.13117617885529193,-0.6894123457465277,0.0,-0.1437116842808897,0.43973931175739134,0.0,0.6586288161215201,0.29820308444140614,-0.3309392044620207,-1.2052157437707482,0.741974556220176,0.0,-1.4963883530279807,0.0,-0.16539273271300223,0.20850092992269578,0.0,-0.3811535995989433,0.21533234786320785,0.0,0.9932751837071568,-0.571547336160471,0.27846188883729506,0.0,0.0,-0.6071271986336525,0.0,-0.307491846550933,-0.12399930425392823,0.0,0.2039869613407157,1.89296371729484,0.20797402495529174,1.1889257540541471,0.0,0.2634759968331352,0.0,35,5,1.9807209850524548,4.101450590448302
66,0.01805359246759659,-0.14560233603824546,0.0,0.352894505014629,0.3759139660954442,0.0,-0.2271312267675325,0.5200062675579611,0.0,-2.9777391004173177,0.44135936890068783,-0.3390815373229487,-0.19763406954425186,0.47537232149670317,0.10161823289307667,-0.681103675131344,0.0,0.0,0.3369461928815335,0.0,0.6446050101020733,0.22667839539664425,-0.33192006893826764,-1.1145426333063204,0.8466667960526024,0.11783359279056102,-1.2697852415432613,0.0,-0.3533825201646744,0.0,0.20801631119457661,-0.36448837926987815,0.45102600845795054,0.0,1.2903106949999728,-0.6909333073863982,0.20386480236315846,0.0,0.0,-0.8348949500006702,0.23951901294713718,-0.3561012090273431,0.0,-0.30599490149625064,0.4462258333570338,1.918329996368083,0.0,1.0688243010396965,0.0,0.373261013649417,0.0,35,6,2.0157279402483903,4.064185905822242
67,0.01955329715061649,0.0,0.0,0.3196722363045556,0.3435309684159018,0.0,0.0,0.4079879245064098,0.18195887559840665,-2.6327920296010947,0.0,-0.313730381083821,-0.3487809154868669,0.0,0.0,-0.5563467602216259,0.0,-0.10050591282630689,0.2347267414657521,0.0,0.29265364502541164,0.22880311061516748,-0.2918428046244696,-1.3147757297731992,0.9601281781658897,0.0,-1.1770928811640908,0.27004954303714157,-0.29262466095618683,0.1385464155815091,0.20271421189588287,-0.2644045776685606,0.32203427455830125,0.0,1.0565887935989025,-0.5484385465691058,0.43709925537502636,0.0,0.2992017256438125,-0.6643163247448318,0.0,-0.16881440169425768,0.25972161172546177,-0.2950002511908238,0.3417672532870699,1.8494626453243779,-0.21619862482881155,0.8816360000403006,0.0,0.0,-0.17602598420799298,35,7,2.1120938161679845,2.896633004623311
68,0.019221185953310283,0.0,0.0,0.14148408571898285,0.33515936615889896,0.0,-0.19351381259645406,0.6029560389012337,0.0,-2.8459982637960484,0.7337072713409284,0.0,-0.2471621602367566,0.7831284623467321,0.41593689398152556,-0.3963199330604371,-0.2325230021241253,0.6197360773059198,0.5096601951678894,0.6120331246059546,0.7486248172428791,0.0,-0.5050273497274612,-1.2285646018540524,0.6461084270090903,0.0,-1.6659343928403518,0.0,-0.3145646263053481,0.36981666087193915,0.0,0.0,0.8694889949774257,0.0,1.2120648276438848,-0.5739292705610318,0.32572720512133935,0.22782586533671517,0.0,-0.9205231108730401,0.5850584353595312,-0.6031094397192838,0.3880466635351555,-0.4504088757367587,0.0,1.8061797164298838,0.0,1.2159014743747742,0.0,0.6001542185481703,-0.3216998114594081,35,8,2.0108454353288674,3.7439786260169576
69,0.01946123532018255,-0.138312767971402,0.0,0.15879145541894235,0.0,-0.13125840731565236,0.0,0.0,0.1346976262697654,-2.3730746527240694,-0.26100751702598013,-0.12349421854453686,-0.3083411081624533,0.0,0.08242898730802296,-0.46573745582140935,0.0,-0.18987023630343292,0.0,0.0,0.0,-0.45937194741629334,-0.19696213040856775,-1.3455059837820085,0.8349582931898523,0.0,-1.61168216774508,0.23671860084612298,0.0,0.0,0.6276227286782897,0.0,0.0,-0.2241139555593335,0.7137041238312082,-0.46737419943722247,0.28810932126702826,0.13520653574495342,0.22436094305591303,-0.32486965304380055,0.10389638001261942,0.0,0.22503522331205902,0.3373251255776681,0.39720758164691633,1.6797742076471593,-0.23785087966837515,0.9514698931287148,-0.43275674795417207,0.06998490385768782,-0.18120229042026867,35,9,1.8584728679056206,6.393083218037421
70,0.019971149093070573,-0.16221925197442533,0.12961238412926812,0.2450416097618713,0.33322447076569883,-0.2064581338103841,-0.2816977123810147,0.4313489652144434,-0.10124842577372245,-2.9046692999729515,0.18635304562913774,-0.3882820674151776,-0.273259343036719,0.47965718163168497,0.10256245082558887,-0.5878263166823373,-0.12480750000465717,0.0,0.4706509226656886,0.0,0.7620372469996842,0.2605064873911705,-0.35924758210868085,-1.1342897103667342,0.7006947223942479,0.07969557888616748,-1.352327018299773,0.0,-0.45208435245560574,0.0,0.10907635105604746,-0.2282668814164748,0.43234106645022086,0.0,1.0049267580071926,-0.520523028316995,0.1508652466039218,0.0,0.0,-0.8858832671340159,0.15059249977262304,-0.4558805885121772,0.0,-0.25422273613895935,0.27532098133544375,1.9352476196099615,0.0,1.1809221131896115,0.0,0.42208212317705907,0.14534388737391166,40,0,2.171889287642516,2.023092699197626
71,0.01865791858609519,0.0,0.0,0.44448691527442474,0.3684621015366693,0.0,-0.3234839364962553,0.580384922284195,-0.12821573270037206,-2.854596879414746,0.5023223382531113,0.0,-0.3962302272198969,0.635628300738048,0.4119603350964887,-0.6065684792914734,-0.13548891646002428,0.42274831806501184,0.6302869371106511,0.6719179424214077,1.0043667896684927,0.23703742359871105,-0.3270737588740379,-1.2547159684520366,0.9444607014913377,0.17258957074742948,-1.2968232040021483,0.0,-0.43363074147378483,0.43922431620591007,0.0,-0.3861034606307073,0.8802104060790026,0.0,1.2201380564932731,-0.4449001202579488,0.18031667980418456,0.272049118709517,0.0,-1.0101949779740225,0.5841889877371388,-0.7063342094391678,0.1953138077265559,-0.5204587992151807,0.0,1.8737413909501572,0.0,0.9405947446687777,0.13488504372754656,0.6990907179225667,-0.1420492125513212,40,1,2.041808169254182,3.221924975380141
72,0.019149007496253707,0.12251509516043958,0.0,0.24966453754281775,0.17725144997325348,0.0,-0.11107666829703366,0.5632846873578717,0.0,-2.6404345699528946,0.3677131490328175,0.0,-0.31309456693342114,0.36153546664685077,0.28336862008879943,-0.45890753462033357,-0.13756676047719746,0.3591442511822576,0.40623076597892943,0.3379236330889494,0.589937951002226,0.0,-0.4049576434764407,-1.1775936140354437,0.826506718718545,0.0,-1.5073017365488208,0.08439336774240476,-0.22529192133228226,0.23072376021645266,0.15279740004408787,-0.19618057690191934,0.49138097786182355,0.0,1.0877828734488708,-0.43482739362082745,0.2750335959062678,0.0,0.0,-0.9282716772100229,0.4249077575136228,-0.36713932421355566,0.4329610293515338,-0.3796415796884283,0.2501987189787641,1.6732293341159654,-0.2100645450441657,0.9747461738885618,0.0,0.3108046939415817,-0.171120532997631,40,2,2.018725606964739,3.3414438852549364
73,0.018259986168861746,0.0,-0.11771766335926374,0.0,0.11033695999138086,-0.24546594470340716,-0.24525859307214787,0.2609595394037833,0.0,-2.653367424600907,-0.23552515546437036,-0.6603256857775485,-0.1278100174919232,-0.06640816052536888,0.0,-0.8695185586130689,-0.08037989967193226,-0.3188041740381231,0.0,-0.2740497606510559,0.21817430302319493,0.0,-0.29995762615371674,-1.3229015741595183,0.6951314900145795,0.05031206244602353,-1.251218113417579,0.32737973812641935,-0.026455108768378297,0.0,0.591492239575622,-0.1880306409575212,0.0,0.0,0.761020327379007,-0.772255549356876,0.5473285315006935,-0.10217348502059234,0.4029338951575434,-0.4532453779792228,0.15584362851497038,0.246669407626337,-0.14835190773778914,0.29838042290553873,0.5129530592225052,1.8399205647470607,0.12564812774726605,1.0867263916113605,-0.5179210420209092,0.0,-0.16362397077300547,40,3,1.9957322188562912,4.024154510349097
74,0.018496158632784906,-0.11824866472337267,0.0,0.0,0.3335350040225762,0.10465719020948953,0.0,0.3849212231207118,0.0,-2.4506352057648377,0.554549412837638,0.0,-0.17795995826314634,0.6863702046112604,0.4031819033143874,-0.196433533950673,-0.34549023272817875,0.5094607457085187,0.6012597979412029,0.6485728098650235,0.654283948444499,0.0,-0.5097291312199199,-1.273110410375977,0.7633791064835141,-0.1827037715539019,-1.7190027214443833,0.0,-0.2685186186715879,0.4641311854959362,-0.12549285829444456,-0.16138545308534902,0.5898803411888239,-0.20087129757140196,0.9341882337305146,-0.2212107980361494,0.18367594899323128,0.42133521459470297,-0.104984382385282,-0.8363486022731238,0.4045082841614183,-0.7086056419314287,0.2480354007546043,-0.36310963992879186,0.0,1.631792931354411,0.0,1.109059976701809,0.0,0.5017393217643411,-0.0696641196609349,40,4,1.902718788544953,5.002333758231872
75,0.01837670820434827,0.0,0.0,0.1676932446200818,0.29595742787509416,-0.11892115991802649,-0.33638650102794465,0.5375207786144864,0.0,-2.772009680347743,0.3856428829468635,-0.271047913107714,-0.3313865076574095,0.41735988602844515,0.2831376304145355,-0.5829476162132645,-0.16084208610733566,0.29717858966500355,0.5802716535756253,0.34690185782105826,0.9738474284058082,0.3028291302132454,-0.40496857585331597,-1.195223644088911,0.6643780535958784,0.1067073182971762,-1.4160447461077574,0.0,-0.22042419472735394,0.3858734054078622,0.0,-0.30727034263739794,0.6229211117178143,0.0,1.102835325973184,-0.5543144537732925,0.250448325574416,0.0,0.0,-0.9512788389048853,0.33458893561816294,-0.5472745006571824,0.0,-0.18855897984291084,0.0,1.849202869434221,0.1719095985291599,1.0814968533356948,0.1026756896770406,0.4631303178745617,-0.13014128696785215,40,5,1.9680469596821504,3.968966676689256
